Report Date,Serial No.,ISO Tk No.,Shipment,Level (%),Level (m©ø),Level (mmH2O),Battery (%),Pressure (MPa),Temp (¡ÆC),Depress,Press_Before (MPa),Press_After (MPa),Remarks
2026-04-11,SIMU-8103732,ISOT-088,N1,83,37,795,84,0.78,-125,,-,-,-
2026-04-11,SIMU-8111297,ISOT-103,N1,82,37,750,80,0.69,-128,Depressurized,0.81,0.68,Depressure
2026-04-11,SIMU-8113176,ISOT-120,N1,89,40,750,81,0.7,-130,Depressurized,0.8,0.7,Depressure
2026-04-11,SIMU-8102567,ISOT-064,N1,0,0,0,86,0.43,28,,-,-,-
2026-04-10,SIMU-8101426,ISOT-009,N1,74,33,665,78,0.76,-127,Depressurized,0.8,0.71,Depressure
2026-04-10,SIMU-8101513,ISOT-014,N1,84,37,680,68,0.75,-127,,-,-,-
2026-04-10,SIMU-8101581,ISOT-017,N1,85,38,755,82,0.79,-128,Depressurized,0.8,0.66,Depressure
2026-04-10,SIMU-8101750,ISOT-026,N1,88,39,780,69,0.76,-129,,-,-,-
2026-04-10,SIMU-8101848,ISOT-031,N1,85,38,690,67,0.72,-126,Depressurized,0.81,0.71,Depressure
2026-04-10,SIMU-8101909,ISOT-036,N1,85,38,720,67,0.78,-127,,-,-,-
2026-04-10,SIMU-8103711,ISOT-086,N1,92,41,765,80,0.79,-126,,-,-,-
2026-04-10,SIMU-8103732,ISOT-088,N1,83,37,795,84,0.74,-125,Depressurized,0.8,0.69,Depressure
2026-04-10,SIMU-8111297,ISOT-103,N1,83,37,760,80,0.78,-129,,-,-,-
2026-04-10,SIMU-8113176,ISOT-120,N1,90,40,765,81,0.77,-130,Depressurized,0.8,0.72,Depressure
2026-04-10,SIMU-8102567,ISOT-064,N1,0,0,0,86,0.43,28,,-,-,-
2026-04-09,SIMU-8101426,ISOT-009,N1,75,34,670,78,0.78,-127,,-,-,-
2026-04-09,SIMU-8101513,ISOT-014,N1,84,38,690,69,0.7,-127,Depressurized,0.8,0.69,Depressure
2026-04-09,SIMU-8101581,ISOT-017,N1,85,38,755,82,0.76,-128,,-,-,-
2026-04-09,SIMU-8101750,ISOT-026,N1,88,40,780,70,0.74,-129,,-,-,-
2026-04-09,SIMU-8101848,ISOT-031,N1,85,38,690,68,0.76,-127,,-,-,-
2026-04-09,SIMU-8101909,ISOT-036,N1,85,39,720,67,0.74,-127,,-,-,-
2026-04-09,SIMU-8103711,ISOT-086,N1,91,41,765,80,0.75,-126,Depressurized,0.81,0.75,Depressure
2026-04-09,SIMU-8103732,ISOT-088,N1,83,37,795,84,0.78,-125,,-,-,-
2026-04-09,SIMU-8111297,ISOT-103,N1,83,37,760,80,0.76,-129,,-,-,-
2026-04-09,SIMU-8113176,ISOT-120,N1,90,41,765,81,0.77,-130,,-,-,-
2026-04-09,SIMU-8102567,ISOT-064,N1,0,0,0,86,0.43,28,,-,-,-
2026-04-08,SIMU-8101426,ISOT-009,N1,75,34,670,79,0.8,-126,Depressurized,-,-,Depressure
2026-04-08,SIMU-8101513,ISOT-014,N1,84,38,690,69,0.77,-127,,-,-,-
2026-04-08,SIMU-8101581,ISOT-017,N1,85,38,790,82,0.73,-128,Depressurized,0.8,0.69,Depressure
2026-04-08,SIMU-8101750,ISOT-026,N1,90,40,780,71,0.69,-129,Depressurized,0.8,0.69,Depressure
2026-04-08,SIMU-8101848,ISOT-031,N1,85,38,690,69,0.72,-127,Depressurized,0.8,0.7,Depressure
2026-04-08,SIMU-8101909,ISOT-036,N1,86,39,720,69,0.71,-127,Depressurized,0.8,0.68,Depressure
2026-04-08,SIMU-8103711,ISOT-086,N1,91,41,765,80,0.79,-126,,-,-,-
2026-04-08,SIMU-8103732,ISOT-088,N1,83,37,790,84,0.72,-125,Depressurized,0.8,0.7,Depressure
2026-04-08,SIMU-8111297,ISOT-103,N1,83,38,810,80,0.72,-129,Depressurized,0.81,0.72,Depressure
2026-04-08,SIMU-8113176,ISOT-120,N1,91,41,770,81,0.79,-130,Depressurized,-,-,Depressure
2026-04-08,SIMU-8102567,ISOT-064,N1,0,0,0,86,0.43,28,,-,-,-
2026-04-07,SIMU-8101426,ISOT-009,N1,75,34,670,79,0.77,-127,,-,-,-
2026-04-07,SIMU-8101513,ISOT-014,N1,84,38,690,70,0.75,-128,,-,-,-
2026-04-07,SIMU-8101581,ISOT-017,N1,85,38,790,82,0.79,-128,,-,-,-
2026-04-07,SIMU-8101750,ISOT-026,N1,90,40,780,71,0.78,-127,,-,-,-
2026-04-07,SIMU-8101848,ISOT-031,N1,85,38,700,69,0.75,-127,,-,-,-
2026-04-07,SIMU-8101909,ISOT-036,N1,86,39,725,69,0.77,-127,,-,-,-
2026-04-07,SIMU-8103711,ISOT-086,N1,91,41,765,80,0.78,-127,,-,-,-
2026-04-07,SIMU-8103732,ISOT-088,N1,83,37,790,84,0.77,-125,,-,-,-
2026-04-07,SIMU-8111297,ISOT-103,N1,83,38,770,80,0.78,-129,Depressurized,-,-,Depressure
2026-04-07,SIMU-8113176,ISOT-120,N1,91,42,765,81,0.77,-130,,-,-,-
2026-04-07,SIMU-8102567,ISOT-064,N1,0,0,0,86,0.43,28,,-,-,-
2026-04-06,SIMU-8101426,ISOT-009,N1,76,34,670,79,0.8,-127,Depressurized,0.8,0.71,Depressure
2026-04-06,SIMU-8101513,ISOT-014,N1,85,38,690,70,0.73,-128,Depressurized,0.8,0.69,Depressure
2026-04-06,SIMU-8101581,ISOT-017,N1,87,38,790,83,0.77,-128,,-,-,-
2026-04-06,SIMU-8101750,ISOT-026,N1,90,40,780,72,0.75,-130,,-,-,-
2026-04-06,SIMU-8101848,ISOT-031,N1,86,38,700,69,0.71,-127,Depressurized,0.8,0.69,Depressure
2026-04-06,SIMU-8101909,ISOT-036,N1,87,39,725,70,0.76,-127,,-,-,-
2026-04-06,SIMU-8103711,ISOT-086,N1,92,41,765,80,0.78,-127,,-,-,-
2026-04-06,SIMU-8103732,ISOT-088,N1,83,38,790,85,0.73,-126,Depressurized,0.8,0.69,Depressure
2026-04-06,SIMU-8111297,ISOT-103,N1,84,38,770,80,0.76,-129,,-,-,-
2026-04-06,SIMU-8113176,ISOT-120,N1,93,42,765,81,0.79,-131,Depressurized,0.8,0.71,Depressure
2026-04-06,SIMU-8102567,ISOT-064,N1,0,0,0,86,0.43,28,,-,-,-
2026-04-05,SIMU-8101426,ISOT-009,N1,76,34,675,79,0.77,-127,Depressurized,0.8,0.71,Depressure
2026-04-05,SIMU-8101513,ISOT-014,N1,85,38,700,70,0.79,-127,,-,-,-
2026-04-05,SIMU-8101581,ISOT-017,N1,86,38,760,83,0.74,-128,,-,-,-
2026-04-05,SIMU-8101750,ISOT-026,N1,90,40,750,72,0.73,-129,,-,-,-
2026-04-05,SIMU-8101848,ISOT-031,N1,86,38,700,70,0.76,-127,,-,-,-
2026-04-05,SIMU-8101909,ISOT-036,N1,86,39,720,70,0.72,-127,Depressurized,0.8,0.68,Depressure
2026-04-05,SIMU-8103711,ISOT-086,N1,91,41,765,80,0.76,-127,,-,-,-
2026-04-05,SIMU-8103732,ISOT-088,N1,84,38,800,85,0.78,-125,,-,-,-
2026-04-05,SIMU-8111297,ISOT-103,N1,84,38,765,80,0.74,-130,,-,-,-
2026-04-05,SIMU-8113176,ISOT-120,N1,93,42,770,81,0.76,-131,Depressurized,0.8,0.71,Depressure
2026-04-05,SIMU-8102567,ISOT-064,N1,0,0,0,86,0.43,28,,-,-,-
2026-04-04,SIMU-8101426,ISOT-009,N1,76,34,675,79,0.79,-127,,-,-,-
2026-04-04,SIMU-8101513,ISOT-014,N1,85,38,700,71,0.77,-127,Depressurized,0.8,0.73,-
2026-04-04,SIMU-8101581,ISOT-017,N1,85,38,760,83,0.71,-128,Depressurized,-,-,Depressure
2026-04-04,SIMU-8101750,ISOT-026,N1,90,40,750,72,0.7,-130,Depressurized,-,-,Depressure
2026-04-04,SIMU-8101848,ISOT-031,N1,86,39,700,70,0.71,-127,Depressurized,-,-,Depressure
2026-04-04,SIMU-8101909,ISOT-036,N1,89,39,725,70,0.79,-127,,-,-,-
2026-04-04,SIMU-8103711,ISOT-086,N1,91,41,765,80,0.76,-127,,-,-,-
2026-04-04,SIMU-8103732,ISOT-088,N1,84,38,810,85,0.74,-126,Depressurized,-,-,Depressure
2026-04-04,SIMU-8111297,ISOT-103,N1,84,38,775,80,0.71,-130,Depressurized,-,-,Depressure
2026-04-04,SIMU-8113176,ISOT-120,N1,93,42,770,81,0.78,-131,,-,-,-
2026-04-04,SIMU-8102567,ISOT-064,N1,0,0,0,86,0.43,28,,-,-,-
2026-04-03,SIMU-8101426,ISOT-009,N1,76,34,670,79,0.77,-127,Depressurized,-,-,Depressure
2026-04-03,SIMU-8101513,ISOT-014,N1,85,38,695,72,0.75,-127,Depressurized,-,-,Depressure
2026-04-03,SIMU-8101581,ISOT-017,N1,89,39,800,83,0.79,-128,,-,-,-
2026-04-03,SIMU-8101750,ISOT-026,N1,92,41,790,72,0.78,-129,,-,-,-
2026-04-03,SIMU-8101848,ISOT-031,N1,86,39,700,70,0.75,-127,Depressurized,0.79,0.7,-
2026-04-03,SIMU-8101909,ISOT-036,N1,88,39,730,71,0.76,-127,,-,-,-
2026-04-03,SIMU-8103711,ISOT-086,N1,91,41,760,81,0.75,-127,,-,-,-
2026-04-03,SIMU-8103732,ISOT-088,N1,84,38,830,85,0.76,-126,Depressurized,-,-,Depressure
2026-04-03,SIMU-8111297,ISOT-103,N1,84,38,820,80,0.78,-130,,-,-,-
2026-04-03,SIMU-8113176,ISOT-120,N1,93,42,770,81,0.75,-131,Depressurized,-,-,Depressure
2026-04-03,SIMU-8102567,ISOT-064,N1,0,0,0,86,0.43,28,,-,-,-
2026-04-02,SIMU-8101426,ISOT-009,N1,76,34,665,79,0.78,-127,,-,-,-
2026-04-02,SIMU-8101513,ISOT-014,N1,86,38,695,72,0.79,-127,,-,-,-
2026-04-02,SIMU-8101581,ISOT-017,N1,88,39,770,83,0.76,-128,,-,-,-
2026-04-02,SIMU-8101750,ISOT-026,N1,91,41,775,73,0.76,-129,,-,-,-
2026-04-02,SIMU-8101848,ISOT-031,N1,86,39,700,71,0.71,-127,Depressurized,-,-,Depressure
2026-04-02,SIMU-8101909,ISOT-036,N1,87,39,730,73,0.73,-127,Depressurized,-,-,Depressure
2026-04-02,SIMU-8103711,ISOT-086,N1,91,41,770,81,0.74,-127,,-,-,-
2026-04-02,SIMU-8103732,ISOT-088,N1,84,38,810,85,0.78,-126,,-,-,-
2026-04-02,SIMU-8111297,ISOT-103,N1,84,38,820,80,0.76,-130,,-,-,-
2026-04-02,SIMU-8113176,ISOT-120,N1,93,42,770,81,0.77,-131,,-,-,-
2026-04-02,SIMU-8102567,ISOT-064,N1,0,0,0,86,0.43,28,,-,-,-
2026-04-01,SIMU-8101426,ISOT-009,N1,76,34,665,79,0.76,-128,,-,-,-
2026-04-01,SIMU-8101513,ISOT-014,N1,86,38,700,73,0.76,-127,,-,-,-
2026-04-01,SIMU-8101581,ISOT-017,N1,88,40,800,83,0.72,-129,Depressurized,-,-,Depressure
2026-04-01,SIMU-8101750,ISOT-026,N1,92,41,755,74,0.73,-130,,-,-,-
2026-04-01,SIMU-8101848,ISOT-031,N1,87,39,700,71,0.77,-127,,-,-,-
2026-04-01,SIMU-8101909,ISOT-036,N1,89,40,730,73,0.78,-126,,-,-,-
2026-04-01,SIMU-8103711,ISOT-086,N1,91,41,760,81,0.73,-128,,-,-,-
2026-04-01,SIMU-8103732,ISOT-088,N1,84,38,845,85,0.74,-126,Depressurized,-,-,Depressure
2026-04-01,SIMU-8111297,ISOT-103,N1,84,38,785,80,0.75,-130,,-,-,-
2026-04-01,SIMU-8113176,ISOT-120,N1,93,42,810,81,0.74,-132,Depressurized,-,-,Depressure
2026-04-01,SIMU-8102567,ISOT-064,N1,0,0,0,86,0.43,28,,-,-,-
2026-03-15,SIMU-8101426,ISOT-009,N1,77,35,716,85,0.73,-129,,-,-,-
2026-03-15,SIMU-8101513,ISOT-014,N1,90.4,40,760,91,0.75,-128,,-,-,-
2026-03-15,SIMU-8101581,ISOT-017,N1,94,43,812,88,0.78,-131,,-,-,-
2026-03-15,SIMU-8101750,ISOT-026,N1,93,42,818,90,0.79,-132,,-,-,-
2026-03-15,SIMU-8101848,ISOT-031,N1,93,42,775,88,0.8,-128,,-,-,Depressure
2026-03-15,SIMU-8101909,ISOT-036,N1,91,41,780,91,0.73,-127,Depressurized,0.8,0.68,Depressure
2026-03-15,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,29,,-,-,-
2026-03-15,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.6,-131,,-,-,-
2026-03-15,SIMU-8103732,ISOT-088,N1,88,40,857,88,0.8,-129,Depressurized,0.8,0.74,Depressure
2026-03-15,SIMU-8111297,ISOT-103,N1,90,40,828,87,0.68,-133,,-,-,-
2026-03-15,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.7,-134,,-,-,-
2026-03-14,SIMU-8101426,ISOT-009,N1,77,35,716,85,0.71,-130,,-,-,-
2026-03-14,SIMU-8101513,ISOT-014,N1,90.4,40,764,91,0.72,-128,,-,-,-
2026-03-14,SIMU-8101581,ISOT-017,N1,94,43,814,88,0.75,-132,,-,-,-
2026-03-14,SIMU-8101750,ISOT-026,N1,93,42,821,90,0.77,-132,,-,-,-
2026-03-14,SIMU-8101848,ISOT-031,N1,93,42,780,88,0.78,-128,,-,-,-
2026-03-14,SIMU-8101909,ISOT-036,N1,91,41,783,91,0.79,-128,,-,-,Depressure
2026-03-14,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,29,,-,-,-
2026-03-14,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.58,-131,,-,-,-
2026-03-14,SIMU-8103732,ISOT-088,N1,88,40,859,88,0.79,-129,Depressurized,0.81,0.7,-
2026-03-14,SIMU-8111297,ISOT-103,N1,90,40,829,87,0.67,-134,Depressurized,0.82,0.62,Depressure
2026-03-14,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.68,-135,,-,-,-
2026-03-13,SIMU-8101426,ISOT-009,N1,77,35,716,85,0.71,-130,,-,-,-
2026-03-13,SIMU-8101513,ISOT-014,N1,90.4,40,768,91,0.7,-128,Depressurized,0.8,0.68,Depressure
2026-03-13,SIMU-8101581,ISOT-017,N1,94,43,816,88,0.74,-132,,-,-,-
2026-03-13,SIMU-8101750,ISOT-026,N1,93,42,824,90,0.75,-132,,-,-,-
2026-03-13,SIMU-8101848,ISOT-031,N1,93,42,785,88,0.75,-129,,-,-,-
2026-03-13,SIMU-8101909,ISOT-036,N1,91,41,786,91,0.78,-128,,-,-,-
2026-03-13,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,29,,-,-,-
2026-03-13,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.58,-131,,-,-,-
2026-03-13,SIMU-8103732,ISOT-088,N1,88,40,861,88,0.77,-129,,-,-,Depressure
2026-03-13,SIMU-8111297,ISOT-103,N1,90,40,831,87,0.69,-134,Depressurized,0.84,0.65,Depressure
2026-03-13,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.68,-135,,-,-,-
2026-03-12,SIMU-8101426,ISOT-009,N1,77,35,716,85,0.69,-130,,-,-,-
2026-03-12,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.8,-128,,-,-,-
2026-03-12,SIMU-8101581,ISOT-017,N1,94,43,818,88,0.72,-132,,-,-,-
2026-03-12,SIMU-8101750,ISOT-026,N1,93,42,827,90,0.71,-133,Depressurized,0.8,0.69,Depressure
2026-03-12,SIMU-8101848,ISOT-031,N1,93,42,790,88,0.74,-129,,-,-,-
2026-03-12,SIMU-8101909,ISOT-036,N1,91,41,789,91,0.76,-128,,-,-,-
2026-03-12,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,26,,-,-,-
2026-03-12,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.57,-131,,-,-,-
2026-03-12,SIMU-8103732,ISOT-088,N1,88,40,863,88,0.79,-130,Depressurized,0.82,0.73,-
2026-03-12,SIMU-8111297,ISOT-103,N1,90,40,833,87,0.73,-135,,-,-,-
2026-03-12,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.67,-135,,-,-,-
2026-03-11,SIMU-8101426,ISOT-009,N1,77,35,716,85,0.68,-130,,-,-,-
2026-03-11,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.77,-128,,-,-,-
2026-03-11,SIMU-8101581,ISOT-017,N1,94,43,820,88,0.69,-132,Depressurized,0.81,0.65,Depressure
2026-03-11,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.79,-133,,-,-,-
2026-03-11,SIMU-8101848,ISOT-031,N1,93,42,795,88,0.7,-129,,-,-,-
2026-03-11,SIMU-8101909,ISOT-036,N1,91,41,792,91,0.74,-128,,-,-,-
2026-03-11,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,26,,-,-,-
2026-03-11,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.55,-131,,-,-,-
2026-03-11,SIMU-8103732,ISOT-088,N1,88,40,865,88,0.79,-130,,-,-,-
2026-03-11,SIMU-8111297,ISOT-103,N1,90,40,834,87,0.65,-135,Depressurized,0.81,0.6,Depressure
2026-03-11,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.66,-135,,-,-,-
2026-03-10,SIMU-8101426,ISOT-009,N1,77,35,716,85,0.67,-131,,-,-,-
2026-03-10,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.77,-129,,-,-,-
2026-03-10,SIMU-8101581,ISOT-017,N1,94,43,822,88,0.79,-133,,-,-,-
2026-03-10,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.78,-133,,-,-,-
2026-03-10,SIMU-8101848,ISOT-031,N1,93,42,800,88,0.67,-129,,-,-,-
2026-03-10,SIMU-8101909,ISOT-036,N1,91,41,795,91,0.72,-128,,-,-,-
2026-03-10,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,26,,-,-,-
2026-03-10,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.55,-132,,-,-,-
2026-03-10,SIMU-8103732,ISOT-088,N1,88,40,867,88,0.76,-131,,-,-,-
2026-03-10,SIMU-8111297,ISOT-103,N1,90,40,836,87,0.7,-135,Depressurized,0.81,0.63,Depressure
2026-03-10,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.65,-135,,-,-,-
2026-03-09,SIMU-8101426,ISOT-009,N1,77,35,716,85,0.66,-130,,-,-,-
2026-03-09,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.76,-129,,-,-,-
2026-03-09,SIMU-8101581,ISOT-017,N1,94,43,824,88,0.77,-133,,-,-,-
2026-03-09,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.77,-133,,-,-,-
2026-03-09,SIMU-8101848,ISOT-031,N1,93,42,805,88,0.7,-129,,-,-,-
2026-03-09,SIMU-8101909,ISOT-036,N1,91,41,798,91,0.68,-128,Depressurized,0.81,0.65,Depressure
2026-03-09,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,26,,-,-,-
2026-03-09,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.54,-132,,-,-,-
2026-03-09,SIMU-8103732,ISOT-088,N1,88,40,869,88,0.75,-131,,-,-,-
2026-03-09,SIMU-8111297,ISOT-103,N1,90,40,838,87,0.71,-135,,-,-,-
2026-03-09,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.64,-136,,-,-,-
2026-03-08,SIMU-8101426,ISOT-009,N1,77,35,716,85,0.66,-130,,-,-,-
2026-03-08,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.75,-129,,-,-,-
2026-03-08,SIMU-8101581,ISOT-017,N1,94,43,826,88,0.75,-136,Depressurized,0.83,0.72,Depressure
2026-03-08,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.76,-133,,-,-,-
2026-03-08,SIMU-8101848,ISOT-031,N1,93,42,810,88,0.68,-129,,-,-,-
2026-03-08,SIMU-8101909,ISOT-036,N1,91,41,801,91,0.78,-129,,-,-,-
2026-03-08,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,26,,-,-,-
2026-03-08,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.54,-133,,-,-,-
2026-03-08,SIMU-8103732,ISOT-088,N1,88,40,871,88,0.74,-131,,-,-,-
2026-03-08,SIMU-8111297,ISOT-103,N1,90,40,838,87,0.63,-133,,-,-,-
2026-03-08,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.63,-137,,-,-,-
2026-03-07,SIMU-8101426,ISOT-009,N1,77,35,716,85,0.66,-132,,-,-,-
2026-03-07,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.72,-129,,-,-,-
2026-03-07,SIMU-8101581,ISOT-017,N1,94,43,828,88,0.72,-135,Depressurized,0.83,0.75,Depressure
2026-03-07,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.74,-134,,-,-,-
2026-03-07,SIMU-8101848,ISOT-031,N1,93,42,815,88,0.67,-130,,-,-,-
2026-03-07,SIMU-8101909,ISOT-036,N1,91,41,801,91,0.77,-129,,-,-,-
2026-03-07,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,26,,-,-,-
2026-03-07,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.52,-133,,-,-,-
2026-03-07,SIMU-8103732,ISOT-088,N1,88,40,873,88,0.71,-131,,-,-,-
2026-03-07,SIMU-8111297,ISOT-103,N1,90,40,838,87,0.61,-133,,-,-,-
2026-03-07,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.61,-137,,-,-,-
2026-03-06,SIMU-8101426,ISOT-009,N1,77,35,716,85,0.66,-132,,-,-,-
2026-03-06,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.71,-133,,-,-,-
2026-03-06,SIMU-8101581,ISOT-017,N1,95,43,830,88,0.75,-136,Depressurized,0.79,0.49,Depressure
2026-03-06,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.72,-136,,-,-,-
2026-03-06,SIMU-8101848,ISOT-031,N1,93,42,820,88,0.64,-131,,-,-,-
2026-03-06,SIMU-8101909,ISOT-036,N1,91,41,801,91,0.75,-133,,-,-,-
2026-03-06,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,26,,-,-,-
2026-03-06,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.52,-133,,-,-,-
2026-03-06,SIMU-8103732,ISOT-088,N1,88,40,875,88,0.68,-132,Depressurized,0.75,0.65,Depressure
2026-03-06,SIMU-8111297,ISOT-103,N1,90,40,838,87,0.61,-133,,-,-,-
2026-03-06,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.6,-140,,-,-,-
2026-03-05,SIMU-8101426,ISOT-009,N1,77,35,716,85,0.65,-132,,-,-,-
2026-03-05,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.74,-133,,-,-,-
2026-03-05,SIMU-8101581,ISOT-017,N1,95,43,832,88,0.78,-136,,-,-,-
2026-03-05,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.77,-136,,-,-,-
2026-03-05,SIMU-8101848,ISOT-031,N1,93,42,825,88,0.6,-131,Depressurized,0.78,0.6,Depressure
2026-03-05,SIMU-8101909,ISOT-036,N1,91,41,801,91,0.76,-133,,-,-,-
2026-03-05,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,26,,-,-,-
2026-03-05,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.55,-133,,-,-,-
2026-03-05,SIMU-8103732,ISOT-088,N1,88,40,877,88,0.75,-132,,-,-,-
2026-03-05,SIMU-8111297,ISOT-103,N1,90,40,838,87,0.6,-133,,-,-,-
2026-03-05,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.62,-140,,-,-,-
2026-03-04,SIMU-8101426,ISOT-009,N1,77,35,716,85,0.65,-132,,-,-,-
2026-03-04,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.73,-133,,-,-,-
2026-03-04,SIMU-8101581,ISOT-017,N1,95,43,832,88,0.74,-136,,-,-,-
2026-03-04,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.75,-136,,-,-,-
2026-03-04,SIMU-8101848,ISOT-031,N1,93,42,830,88,0.76,-131,,-,-,-
2026-03-04,SIMU-8101909,ISOT-036,N1,91,41,801,91,0.75,-133,,-,-,-
2026-03-04,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,26,,-,-,-
2026-03-04,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.54,-133,,-,-,-
2026-03-04,SIMU-8103732,ISOT-088,N1,88,40,877,88,0.73,-132,,-,-,-
2026-03-04,SIMU-8111297,ISOT-103,N1,90,40,838,87,0.59,-133,,-,-,-
2026-03-04,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.61,-140,,-,-,-
2026-03-03,SIMU-8101426,ISOT-009,N1,77,35,716,85,0.63,-132,,-,-,-
2026-03-03,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.72,-133,,-,-,-
2026-03-03,SIMU-8101581,ISOT-017,N1,95,43,832,88,0.73,-136,,-,-,-
2026-03-03,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.74,-136,,-,-,-
2026-03-03,SIMU-8101848,ISOT-031,N1,93,42,830,88,0.74,-131,,-,-,-
2026-03-03,SIMU-8101909,ISOT-036,N1,91,41,801,91,0.73,-133,,-,-,-
2026-03-03,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,26,,-,-,-
2026-03-03,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.53,-133,,-,-,-
2026-03-03,SIMU-8103732,ISOT-088,N1,88,40,877,88,0.72,-132,,-,-,-
2026-03-03,SIMU-8111297,ISOT-103,N1,90,40,838,87,0.58,-133,,-,-,-
2026-03-03,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.6,-140,,-,-,-
2026-03-02,SIMU-8101426,ISOT-009,N1,77,35,716,85,0.63,-132,,-,-,-
2026-03-02,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.71,-133,,-,-,-
2026-03-02,SIMU-8101581,ISOT-017,N1,95,43,832,88,0.72,-136,,-,-,-
2026-03-02,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.73,-136,,-,-,-
2026-03-02,SIMU-8101848,ISOT-031,N1,93,42,830,88,0.72,-131,,-,-,-
2026-03-02,SIMU-8101909,ISOT-036,N1,91,41,801,91,0.72,-133,,-,-,-
2026-03-02,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,26,,-,-,-
2026-03-02,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.53,-133,,-,-,-
2026-03-02,SIMU-8103732,ISOT-088,N1,88,40,877,88,0.7,-132,,-,-,-
2026-03-02,SIMU-8111297,ISOT-103,N1,90,40,838,87,0.56,-133,,-,-,-
2026-03-02,SIMU-8113176,ISOT-120,N1,91,41,790,87,0.6,-140,,-,-,-
2026-03-01,SIMU-8101426,ISOT-009,N1,77,35,716,85,0.62,-132,,-,-,-
2026-03-01,SIMU-8101513,ISOT-014,N1,90.4,40,772,91,0.7,-133,,-,-,-
2026-03-01,SIMU-8101581,ISOT-017,N1,95,43,832,88,0.7,-136,,-,-,-
2026-03-01,SIMU-8101750,ISOT-026,N1,93,42,830,90,0.71,-136,,-,-,-
2026-03-01,SIMU-8101848,ISOT-031,N1,93,42,830,88,0.7,-131,,-,-,-
2026-03-01,SIMU-8101909,ISOT-036,N1,91,41,801,91,0.71,-133,,-,-,-
2026-03-01,SIMU-8102567,ISOT-064,N1,0,0,0,88,0.43,26,,-,-,-
2026-03-01,SIMU-8103711,ISOT-086,N1,91,41,756,87,0.52,-133,,-,-,-
